Employee ID,Base Salary,House Rent Allowance,Medical Allowance,Transport Allowance,Tax,Insurance,Loan Repayment,Gross Salary,Net Salary
E1006,91904.2,18580.12,11990.25,8025.13,14948.73,859.26,3779.1,130499.7,110912.61
E1007,51123.08,8818.64,6394.29,2065.95,3945.75,1851.44,1334.59,68401.95999999999,61270.17999999999
E1008,31162.14,7096.68,3206.94,1641.76,4365.55,1046.12,1227.02,43107.520000000004,36468.83
E1009,22264.23,5842.37,2104.49,2058.98,2994.61,1247.82,188.91,32270.069999999996,27838.729999999996
E1010,52080.85,8720.8,2901.88,1833.13,4732.33,1047.63,688.34,65536.65999999999,59068.359999999986
E1011,45803.79,10185.58,6180.09,2523.72,7013.63,1214.17,871.76,64693.18000000001,55593.62000000001
E1012,83069.41,21787.0,4443.6,2643.77,7668.7,1488.04,1157.68,111943.78000000001,101629.36000000002
E1013,21985.96,5094.57,2338.41,1074.01,2215.78,779.44,21.03,30492.949999999997,27476.699999999997
E1014,46792.66,8052.79,6056.37,3693.62,3929.63,1684.16,240.98,64595.44000000001,58740.67000000001
E1015,69127.63,11064.46,3563.19,6855.44,11794.15,783.76,2381.53,90610.72,75651.28
E1016,49016.35,10800.02,3452.45,1676.7,5461.6,876.86,4583.37,64945.51999999999,54023.68999999999
E1017,55777.89,12952.52,2807.31,2900.53,9541.44,1711.23,1816.42,74438.25,61369.16
E1018,32205.33,3913.66,1835.0,2494.26,6053.16,1868.88,1920.93,40448.25000000001,30605.280000000006
E1019,86664.46,20695.23,8507.07,7521.51,4756.17,1453.54,2437.57,123388.27,114740.99
E1020,42226.7,4867.71,4489.29,1762.91,6344.22,1046.88,4225.3,53346.61,41730.21
E1021,90342.68,17456.07,5801.45,3926.45,6897.61,1477.55,2754.31,117526.65,106397.18
E1022,34566.59,3854.52,2724.99,2224.44,4937.23,1372.84,2559.38,43370.53999999999,34501.09
E1023,48696.47,8975.26,2748.94,3435.77,7981.72,942.88,340.29,63856.44,54591.55
E1024,47728.71,11311.57,4856.43,3198.63,3088.22,1131.64,2365.28,67095.34,60510.2
E1025,29136.21,5768.84,3757.46,2136.27,2751.68,1898.87,1452.04,40798.78,34696.19
E1026,87035.05,23785.96,10109.72,4895.63,6947.05,1086.35,3410.55,125826.36000000002,114382.41000000002
E1027,93954.1,19038.83,6634.46,5906.96,14203.87,503.07,1889.43,125534.35000000002,108937.98000000003
E1028,47537.48,12625.12,3501.4,4304.48,8414.22,570.06,1373.27,67968.48000000001,57610.93000000001
E1029,53732.26,13835.77,5066.23,2548.62,7686.45,1737.36,1617.24,75182.87999999999,64141.82999999999
E1030,38739.95,10518.28,2264.89,2936.03,5160.2,616.69,1821.54,54459.149999999994,46860.719999999994
E1031,35127.44,3790.92,2439.48,2344.78,6668.01,1121.31,2159.94,43702.62,33753.36
E1032,79556.22,20907.69,10229.33,7676.62,15343.07,703.26,4599.03,118369.86,97724.5
E1033,97295.3,22107.04,10028.38,2935.55,14074.2,1937.62,2135.76,132366.27,114218.68999999999
E1034,47706.07,7647.44,5539.7,4456.86,9078.74,1530.34,4470.32,65350.07,50270.67
E1035,26879.76,5269.82,2792.56,1224.35,3893.68,1598.37,1170.15,36166.49,29504.29
E1036,40880.89,4366.77,6101.7,1638.94,7656.2,882.86,3476.12,52988.3,40973.12
E1037,85749.25,10685.0,8356.13,6406.97,7934.13,1518.83,712.12,111197.35,101032.27
E1038,90151.39,18072.57,7572.08,7888.76,16141.99,1221.99,4207.69,123684.79999999999,102113.12999999999
E1039,92928.56,24899.07,10790.86,4877.57,10300.98,1861.09,1848.94,133496.06,119485.05
E1040,36410.9,9794.35,2860.13,2630.02,7033.27,1285.75,513.92,51695.399999999994,42862.45999999999
E1041,40125.04,8468.53,3622.16,2675.78,4144.24,502.53,95.67,54891.509999999995,50149.06999999999
E1042,42908.83,9368.92,4343.04,1843.56,5606.08,1627.01,1508.35,58464.35,49722.909999999996
E1043,95520.63,17656.77,6803.21,7709.95,5077.34,1429.53,2946.06,127690.56000000001,118237.63
E1044,75675.01,20029.63,5449.33,3536.21,9373.33,1398.01,2672.4,104690.18000000001,91246.44
E1045,68250.54,7693.92,9501.76,4865.6,9194.69,1757.71,716.92,90311.81999999999,78642.49999999999
E1046,64804.27,8595.01,8649.77,5702.99,3314.43,1840.86,4583.58,87752.04000000001,78013.17000000001
E1047,23871.79,7148.71,1530.79,2285.82,3294.07,993.79,2342.42,34837.11,28206.83
E1048,93153.87,27219.85,11486.4,5332.42,10056.8,1347.58,3506.61,137192.54,122281.55
E1049,57034.66,12398.05,4678.84,4302.34,7934.52,1314.0,2508.17,78413.89,66657.2
E1050,39473.78,8705.17,4011.61,2298.42,3399.27,1423.23,2187.96,54488.979999999996,47478.52
E1051,90039.39,17069.76,8245.34,8771.3,14613.95,1553.41,510.53,124125.79,107447.9
E1052,76436.26,15467.38,8550.29,6982.6,7918.1,1462.78,526.21,107436.53,97529.44
E1053,27574.19,5838.54,3821.7,2711.26,4224.62,598.04,4587.17,39945.689999999995,30535.859999999993
E1054,42259.84,7747.34,5753.48,1627.6,5568.55,803.13,2024.66,57388.25999999999,48991.919999999984
E1055,69314.92,17567.31,7856.53,3414.79,7222.12,1540.5,2229.75,98153.54999999999,87161.18
E1056,54048.76,11106.64,4727.46,3738.62,6500.11,1898.28,2238.9,73621.48,62984.189999999995
E1057,62636.28,12746.96,8892.63,4476.05,5938.3,1769.51,3196.4,88751.92,77847.70999999999
E1058,35848.4,9338.03,2621.39,2276.75,6343.95,1710.31,1960.6,50084.57,40069.71
E1059,53972.23,7909.36,4496.57,2733.04,10629.61,1089.64,2011.43,69111.2,55380.52
E1060,49083.73,8129.26,2891.28,2319.51,7934.08,883.08,3387.5,62423.780000000006,50219.12000000001
E1061,21791.1,2461.23,2385.09,1803.36,3283.9,1079.86,900.27,28440.78,23176.75
E1062,99962.05,23060.86,11835.09,9846.25,18309.15,1477.8,1130.12,144704.25,123787.18
E1063,30463.2,7852.21,4543.49,1662.17,2172.69,834.68,2236.04,44521.07,39277.66
E1064,22626.72,2504.95,2716.81,1257.04,3953.43,885.69,2756.09,29105.520000000004,21510.310000000005
E1065,44597.81,6066.57,6524.75,3904.63,6154.29,1632.08,1506.97,61093.759999999995,51800.42
E1066,56482.21,12761.59,4534.73,4443.47,5958.78,1164.8,4630.34,78222.0,66468.08
E1067,92276.3,21208.42,7808.92,8674.64,14900.19,553.54,2623.02,129968.28,111891.53
E1068,64999.11,12140.35,4863.52,4459.8,8245.25,995.15,231.77,86462.78000000001,76990.61000000002
E1069,69850.84,11278.72,4592.47,4838.04,6157.61,1377.57,1233.07,90560.06999999999,81791.81999999999
E1070,21091.77,3512.72,2150.55,1291.62,3970.31,889.11,2338.33,28046.66,20848.91
E1071,77943.27,14403.64,8408.78,6043.87,13830.33,1973.15,4600.33,106799.56,86395.75
E1072,96966.65,27385.85,9396.54,7603.04,7716.94,667.52,4992.47,141352.08000000002,127975.15000000002
E1073,69646.95,11794.03,5246.14,3720.73,4175.76,573.11,2350.82,90407.84999999999,83308.15999999999
E1074,46635.53,11255.24,4519.02,3164.51,4246.91,1037.96,2985.5,65574.29999999999,57303.92999999999
E1075,54406.9,15128.04,6420.43,2232.84,5083.96,987.04,3781.2,78188.20999999999,68336.01
E1076,55570.01,16037.37,3117.69,3918.28,6208.61,1120.84,3178.64,78643.35,68135.26000000001
E1077,99211.27,24602.31,7366.57,5178.16,7812.14,1703.42,3825.95,136358.31,123016.79999999999
E1078,73772.55,10197.57,3745.73,3006.38,6686.01,1015.81,1376.12,90722.23,81644.29
E1079,49861.71,10359.67,4505.13,3003.96,9151.38,1485.13,4225.41,67730.47,52868.55
E1080,68045.51,12554.14,4003.06,4668.2,13049.94,1191.57,4247.4,89270.90999999999,70781.99999999999
E1081,42629.88,9208.1,4525.58,4114.01,2394.48,1399.63,1796.56,60477.57,54886.9
E1082,85038.69,18433.44,8303.25,4458.86,7928.91,1888.22,4681.17,116234.24,101735.94
E1083,63381.95,9340.78,5014.24,2687.04,11697.3,714.39,3427.19,80424.01,64585.13
E1084,38758.09,5459.99,2567.9,2749.62,3716.9,1193.47,4818.06,49535.6,39807.17
E1085,67367.98,7123.38,7126.15,4840.13,12374.49,1294.1,2706.42,86457.64,70082.63
E1086,59845.45,15731.55,4133.01,5016.12,7041.54,1796.82,0.09,84726.12999999999,75887.68
E1087,32050.55,4131.89,3904.18,1051.98,5570.44,971.29,2698.84,41138.600000000006,31898.030000000006
E1088,59809.53,16366.02,5147.2,3764.86,3166.52,1480.51,1134.09,85087.61,79306.49
E1089,30667.47,5251.81,3979.62,1386.27,2323.89,709.68,4706.24,41285.17,33545.36
E1090,84372.4,8577.96,12292.16,8144.33,13051.25,1194.95,2742.1,113386.84999999999,96398.54999999999
E1091,38077.0,6418.04,2639.86,2937.32,6018.45,1426.92,3560.1,50072.22,39066.75
E1092,43169.79,6144.21,5527.66,2883.87,2221.5,1975.91,2514.82,57725.530000000006,51013.3
E1093,76597.45,17679.62,5891.07,3418.35,6841.01,1973.78,3165.31,103586.48999999999,91606.38999999998
E1094,50274.58,5422.23,7538.06,4567.51,3024.85,1657.09,87.41,67802.37999999999,63033.02999999999
E1095,43806.72,7187.24,3632.5,1826.53,3103.95,1903.56,921.77,56452.99,50523.71
E1096,76899.01,8976.45,7622.32,4301.57,7809.06,1287.98,447.81,97799.35,88254.5
E1097,69675.56,11231.06,5188.05,4397.53,8798.41,1383.62,2125.33,90492.2,78184.84
E1098,35521.47,8762.57,3945.2,2601.36,3436.88,1951.13,2569.7,50830.6,42872.89
E1099,97696.63,25900.16,10263.95,6795.8,6282.96,1850.33,1124.23,140656.54,131399.02000000002
E1100,39394.75,7474.48,5377.82,3240.04,7209.31,1921.14,3201.93,55487.09,43154.70999999999
E1101,32759.58,7584.1,2679.38,1149.54,1654.25,831.48,1868.5,44172.6,39818.369999999995
E1102,68642.02,9542.78,7038.25,3413.68,13057.55,1242.03,1456.15,88636.73,72881.0
E1103,72987.83,13721.51,8950.3,3948.17,9403.52,1223.41,1966.29,99607.81,87014.59
E1104,87156.39,22263.75,4561.35,5444.4,9771.31,1441.57,1529.45,119425.89,106683.56
E1105,35102.43,8074.02,3174.05,1309.54,2040.2,1175.69,4818.37,47660.04,39625.78
E1106,83499.14,18610.1,7053.36,3897.92,7042.94,1022.19,4962.42,113060.51999999999,100032.96999999999
E1107,56656.92,9394.82,5918.82,3369.15,6691.41,1744.94,4830.7,75339.70999999999,62072.65999999999
E1108,67696.8,19362.69,6348.2,6096.99,13493.88,1976.32,2018.28,99504.68000000001,82016.20000000001
E1109,77040.73,17249.23,5344.71,6993.79,10307.16,1992.48,1253.53,106628.45999999999,93075.29
E1110,64696.45,14059.61,5817.64,4819.3,6980.87,1637.74,97.17,89393.0,80677.22
E1111,54553.09,14328.86,7765.49,4597.94,6560.18,730.09,1577.19,81245.38,72377.92
E1112,87474.31,20000.77,8669.7,8078.85,15270.88,782.68,4593.47,124223.63,103576.6
E1113,45190.6,13426.02,6755.56,3107.67,2741.8,581.28,4816.97,68479.84999999999,60339.79999999999
E1114,87548.18,17599.21,9473.39,8327.16,14354.79,711.5,417.61,122947.93999999999,107464.03999999998
E1115,27985.68,6669.91,2081.9,1601.05,1738.14,1722.42,131.09,38338.54,34746.89
E1116,20389.82,5638.13,1258.51,1200.26,2527.81,860.02,66.75,28486.719999999998,25032.14
E1117,93469.52,17777.4,10615.11,3954.3,14563.95,1776.97,2393.6,125816.33000000002,107081.81000000001
E1118,95468.66,9827.33,10681.15,8066.71,11324.23,1231.45,1312.4,124043.85,110175.77
E1119,51035.11,11679.5,2572.23,3481.93,3851.39,1815.98,128.15,68768.77,62973.25000000001
E1120,93097.07,25346.34,11724.4,5994.66,6743.51,527.82,3332.56,136162.47,125558.58
E1121,50449.41,9518.25,5124.24,3770.07,4937.86,1168.55,3324.68,68861.97,59430.880000000005
E1122,95154.43,26856.8,7353.6,6168.67,8803.32,1777.72,2986.06,135533.5,121966.4
E1123,67647.53,10722.64,7827.61,2245.02,11490.92,997.6,3422.49,88442.8,72531.79000000001
E1124,79069.58,8925.01,4981.87,5744.0,5141.17,779.33,2433.22,98720.45999999999,90366.73999999999
E1125,49300.36,9727.09,2892.54,1962.93,9296.09,897.33,1800.7,63882.92,51888.799999999996
E1126,28095.03,7285.28,2951.78,2761.83,1453.21,1270.28,162.77,41093.92,38207.659999999996
E1127,59592.61,8037.99,6827.87,4215.44,9841.49,736.04,333.53,78673.91,67762.85
E1128,75039.74,8310.41,10529.98,5430.28,14020.67,1800.71,192.46,99310.41,83296.57
E1129,57914.99,6443.62,7632.99,1906.95,8185.38,1503.07,3533.81,73898.55,60676.29
E1130,37344.66,5263.23,5462.82,1608.66,4655.67,663.7,3629.16,49679.37,40730.840000000004
E1131,44781.35,8556.02,5237.46,4395.12,6501.85,908.29,2094.21,62969.95,53465.6
E1132,62920.1,18134.31,3520.22,5626.13,3695.33,1477.16,3400.59,90200.76000000001,81627.68000000001
E1133,45164.89,11305.68,4863.66,2653.62,6728.31,814.25,2641.26,63987.85,53804.03
E1134,82457.38,10430.34,11959.59,3484.06,10231.25,1777.46,194.71,108331.37,96127.95
E1135,20354.97,5878.7,1776.35,1374.73,3226.47,720.81,3663.2,29384.75,21774.27
E1136,55826.23,16639.2,7251.43,1678.49,2815.68,984.51,3700.36,81395.35000000002,73894.80000000002
E1137,37770.03,5148.05,3064.85,1710.59,6022.1,1936.74,2083.64,47693.52,37651.03999999999
E1138,40231.87,4757.8,4099.75,2859.43,3391.81,1993.39,604.03,51948.850000000006,45959.62000000001
E1139,83056.26,8655.58,5317.86,7882.92,10596.18,745.87,1183.53,104912.62,92387.04
E1140,61030.49,17719.38,6457.22,5190.79,10378.19,1749.24,3841.93,90397.87999999999,74428.51999999999
E1141,70142.04,11542.21,6178.45,3883.62,8474.66,1078.85,1741.14,91746.31999999999,80451.67
E1142,72361.11,19397.75,10371.12,6047.6,4923.95,1449.84,1622.28,108177.58,100181.51000000001
E1143,95186.56,16898.5,6719.91,6475.75,8474.76,1222.88,2934.06,125280.72,112649.02
E1144,40601.68,11561.48,3132.27,1376.06,4450.79,965.29,736.7,56671.49,50518.71
E1145,43355.0,5192.34,2686.95,3274.03,2506.18,526.29,416.02,54508.31999999999,51059.829999999994
E1146,53207.82,11044.91,7671.84,4474.91,3262.33,1891.36,1114.88,76399.48,70130.91
E1147,68227.97,19725.65,6419.51,5837.56,11224.95,1238.19,2928.93,100210.68999999999,84818.61999999998
E1148,42672.53,5196.68,5683.19,4254.35,5324.38,1969.85,4072.1,57806.75,46440.42
E1149,57693.59,11619.62,6514.1,4073.08,5247.14,1140.22,4849.86,79900.39,68663.17
E1150,98363.16,21457.01,13920.06,8191.41,11600.96,719.14,2267.73,141931.64,127343.81000000001
E1151,35822.34,3675.89,4978.15,1423.04,5456.74,1369.03,3135.28,45899.42,35938.369999999995
E1152,52291.29,7757.61,5885.14,2286.94,6159.82,825.89,4337.53,68220.98000000001,56897.74000000001
E1153,55253.14,6968.9,4239.59,4707.98,6059.43,1034.37,2769.6,71169.61,61306.21
E1154,37597.54,4063.67,5373.67,1335.86,5126.11,1603.8,1503.49,48370.74,40137.34
E1155,57434.47,7708.64,4478.53,3927.89,6531.53,1706.42,1232.33,73549.53,64079.25
E1156,49469.26,6707.08,4178.52,2443.46,4420.79,1727.08,3213.22,62798.32,53437.229999999996
E1157,75968.67,15618.36,7339.24,5533.06,14921.66,687.11,3161.66,104459.33,85688.9
E1158,31137.27,5791.56,3884.64,2193.89,4500.77,1725.54,1289.24,43007.36,35491.81
E1159,22098.71,5444.93,1334.6,1873.09,1189.45,1061.32,2975.3,30751.329999999998,25525.26
E1160,86594.46,23277.96,5333.4,7578.12,14528.81,1378.54,3397.69,122783.94,103478.90000000001
E1161,36019.18,8779.24,4964.27,1327.41,6839.32,855.01,4892.61,51090.100000000006,38503.16
E1162,83285.01,11771.75,8883.49,3695.01,13423.53,1223.84,4548.85,107635.26,88439.04
E1163,74077.84,19195.57,7220.11,4275.2,13235.73,980.4,1585.34,104768.72,88967.25
E1164,26538.47,5199.92,3304.71,2536.35,1728.55,1796.35,4340.9,37579.45,29713.649999999998
E1165,40938.53,10976.72,3916.59,1752.44,3055.15,620.51,3654.35,57584.28,50254.27
E1166,20860.53,5805.27,2607.22,1613.43,1482.91,1323.8,1611.12,30886.45,26468.620000000003
E1167,50324.57,5671.7,5538.49,4958.63,5398.91,1527.05,2591.82,66493.39,56975.61
E1168,71021.32,13734.62,9908.37,3770.45,3847.62,1812.55,3563.86,98434.76,89210.73
E1169,26549.74,6072.92,3402.95,1619.03,2568.41,1880.89,2042.65,37644.64,31152.69
E1170,39652.63,8929.2,5117.54,2731.55,2512.73,1728.15,1661.94,56430.920000000006,50528.100000000006
E1171,44805.7,13331.31,6166.07,2132.42,3144.33,1502.08,4529.19,66435.5,57259.9
E1172,86604.78,19535.81,8427.79,6373.03,5060.33,1447.55,2778.92,120941.41,111654.61
E1173,53905.7,16090.66,2923.25,4166.2,8819.15,528.1,4516.89,77085.81,63221.67
E1174,99013.72,19052.3,6202.72,8304.93,8209.8,1389.88,118.37,132573.67,122855.62000000001
E1175,79099.1,10919.24,5460.64,6829.38,8000.55,1863.88,2825.63,102308.36000000002,89618.30000000002
E1176,83469.88,9994.7,11325.54,5143.89,5812.69,1346.51,497.74,109934.01,102277.06999999999
E1177,87107.58,25209.42,7423.42,8523.99,16067.48,916.09,2782.1,128264.41,108498.74
E1178,63008.65,18843.54,3392.02,6279.0,10981.59,1852.08,1745.44,91523.21,76944.1
E1179,40039.16,8599.79,3758.74,2488.51,7138.42,1528.0,1050.98,54886.200000000004,45168.8
E1180,63224.99,15681.85,9256.14,4510.32,7338.21,1016.53,4891.97,92673.29999999999,79426.59
E1181,50682.66,5549.84,6207.23,2641.86,8588.01,1194.85,36.62,65081.59,55262.10999999999
E1182,82458.64,16416.44,8051.91,6578.48,5519.96,1425.72,2876.55,113505.47,103683.24
E1183,27806.19,5783.55,2687.21,2532.53,1717.87,1262.78,1194.68,38809.479999999996,34634.149999999994
E1184,96584.07,20531.99,6522.13,9326.32,17790.44,1810.93,2847.67,132964.51,110515.47
E1185,30986.1,4645.47,1833.29,2428.41,3661.31,871.28,4568.75,39893.270000000004,30791.930000000004
E1186,35350.38,5072.85,1868.01,3392.86,3893.48,643.66,1207.3,45684.1,39939.659999999996
E1187,95400.68,23560.23,8141.2,3766.13,6969.69,627.07,4566.16,130868.23999999999,118705.31999999999
E1188,71885.58,17529.97,9197.34,3618.69,13313.13,1638.81,861.96,102231.58,86417.68000000001
E1189,49648.77,8866.84,5236.19,3442.53,9674.41,1151.74,1469.2,67194.33,54898.98
E1190,22610.19,2564.12,2128.74,894.0,3945.84,695.74,1888.45,28197.049999999996,21667.019999999997
E1191,81949.01,17950.41,8008.95,2849.78,13964.49,1804.54,1816.55,110758.15,93172.56999999999
E1192,43758.56,5392.19,4318.98,3306.45,3773.5,1963.97,3266.92,56776.17999999999,47771.78999999999
E1193,42497.31,5249.15,2912.58,2199.04,6018.53,1812.86,4200.86,52858.08,40825.83
E1194,92781.3,20433.08,7867.03,6764.04,7097.4,988.95,3551.47,127845.45,116207.63
E1195,29679.98,8650.44,3156.14,1904.74,5388.42,907.89,3378.0,43391.299999999996,33716.98999999999
E1196,40846.59,6490.05,2237.22,3788.07,6902.34,1785.54,4052.43,53361.93,40621.619999999995
E1197,88774.24,15654.82,6217.32,7601.83,6623.38,545.11,2299.51,118248.21,108780.21
E1198,54395.98,14833.89,7685.12,5376.18,6102.44,1654.23,397.2,82291.16999999998,74137.29999999999
E1199,38924.63,8470.18,4647.05,1262.86,3377.97,1487.24,1669.08,53304.72,46770.43
E1200,41507.24,4617.98,4314.39,1307.76,6739.8,601.65,4631.98,51747.37,39773.94
E1201,89016.87,25446.73,12389.01,3492.17,17225.42,860.48,1612.95,130344.77999999998,110645.93
E1202,83288.14,12041.89,10022.9,7289.32,13225.97,671.59,2493.21,112642.25,96251.48
E1203,99030.42,13767.79,12604.15,5611.23,7314.7,1155.75,2923.66,131013.58999999998,119619.47999999998
E1204,79396.58,11941.31,7417.15,5824.26,7095.6,1202.56,2021.11,104579.29999999999,94260.02999999998
E1205,90182.22,11752.44,9997.21,7862.28,9593.39,1689.45,2936.21,119794.15,105575.09999999999
E1206,55066.44,7991.18,7423.76,4961.27,8841.37,731.41,3086.46,75442.65000000001,62783.41
E1207,80430.41,13857.85,8969.08,7976.11,15440.82,1304.75,2910.05,111233.45000000001,91577.83000000002
E1208,26279.33,7237.58,1446.02,1196.1,4173.93,731.89,2964.97,36159.03,28288.239999999998
E1209,28984.99,5717.96,3285.16,2558.81,2224.07,1432.42,820.21,40546.92,36070.22
E1210,21451.92,4018.37,2820.26,978.34,3935.07,616.88,3552.04,29268.889999999996,21164.899999999994
E1211,26143.27,4876.9,1713.43,2115.77,1613.67,1438.74,1293.79,34849.369999999995,30503.169999999995
E1212,88072.45,13316.44,7080.0,8288.68,10690.22,1655.98,1921.26,116757.57,102490.11000000002
E1213,41115.01,9991.97,3529.82,1795.69,2121.83,1710.61,4826.11,56432.490000000005,47773.94
E1214,49866.37,5727.4,5969.38,1589.92,9212.49,1238.07,2930.06,63153.07,49772.45
E1215,70897.88,20913.85,7456.21,4687.51,13986.25,1634.78,2295.8,103955.45000000001,86038.62000000001
E1216,65989.26,10237.44,8902.65,5704.01,5054.07,1202.05,4205.24,90833.35999999999,80371.99999999999
E1217,57740.18,10541.82,3790.21,5771.4,6548.59,1697.68,3332.06,77843.61,66265.28
E1218,82962.24,12110.17,5016.99,7586.79,7119.13,1140.94,3413.59,107676.19,96002.53
E1219,82013.44,13903.43,6588.15,5629.39,9267.27,1580.78,4953.9,108134.40999999999,92332.45999999999
E1220,51426.57,11197.82,5662.17,2158.38,7442.15,1996.82,4291.94,70444.94,56714.03
E1221,93642.0,16918.81,13062.57,6220.56,12889.73,603.82,975.44,129843.94,115374.95
E1222,58843.35,13610.57,6287.59,5372.7,10215.31,678.16,3482.27,84114.20999999999,69738.46999999999
E1223,27317.83,5279.09,2527.09,1389.57,3419.15,562.72,220.68,36513.58,32311.030000000002
E1224,21803.35,3305.1,3182.99,846.88,1724.11,568.07,4679.18,29138.319999999996,22166.959999999995
E1225,40843.86,10285.25,5443.0,2278.45,5653.24,1137.12,2103.37,58850.56,49956.83
E1226,84891.39,24100.26,11315.77,4209.96,14188.9,1836.5,3373.75,124517.38,105118.23000000001
E1227,74639.37,8490.14,5912.6,6574.3,13487.52,1610.03,1912.38,95616.41,78606.48000000001
E1228,91180.64,11547.95,10376.93,3775.79,7289.25,606.11,132.34,116881.30999999998,108853.60999999999
E1229,70629.73,10114.16,9780.72,3797.83,10160.87,755.45,4882.7,94322.44,78523.42
E1230,66717.68,8728.68,3728.92,3529.69,3429.27,1252.98,2884.26,82704.96999999999,75138.45999999999
E1231,84566.41,19456.57,7274.04,4565.56,8416.84,1034.84,1815.15,115862.58,104595.75
E1232,34795.87,9512.31,3424.99,3053.75,2447.78,1969.28,4155.54,50786.92,42214.32
E1233,36156.36,6440.88,3388.06,1947.64,2169.21,1656.61,1189.63,47932.939999999995,42917.49
E1234,99866.03,29914.27,13807.55,4998.26,5243.67,887.23,1553.82,148586.11000000002,140901.39
E1235,55871.52,13987.6,6108.63,2396.62,6647.69,1283.89,1883.72,78364.37,68549.06999999999
E1236,74164.26,18962.92,7238.85,3934.58,7162.43,806.35,136.11,104300.61,96195.72
E1237,94190.85,25513.55,5841.75,4191.75,14566.25,1125.32,392.38,129737.90000000001,113653.95000000001
E1238,84764.49,20026.81,5506.24,3402.92,10078.32,906.79,3678.08,113700.46,99037.27
E1239,60751.06,9170.86,6329.51,2458.54,8399.8,1713.72,2407.75,78709.96999999999,66188.69999999998
E1240,32498.45,6339.75,1655.64,1617.89,5994.95,1943.71,2272.4,42111.729999999996,31900.67
E1241,69535.91,11298.34,6148.15,4030.3,6915.61,523.31,871.14,91012.7,82702.64
E1242,64932.14,9042.61,9379.57,5065.33,10436.03,514.07,3557.82,88419.65000000001,73911.73000000001
E1243,97999.63,24466.22,10566.87,3047.66,9921.3,1350.2,4066.68,136080.38,120742.20000000001
E1244,89150.85,21956.87,8767.39,6041.16,15731.56,1549.39,2732.34,125916.27,105902.98000000001
E1245,43231.55,12529.03,3348.97,2208.92,6732.89,1995.83,3050.03,61318.47,49539.72
E1246,93346.17,27247.35,12981.69,3755.77,12311.82,941.05,1827.27,137330.97999999998,122250.83999999998
E1247,43891.37,8650.71,4224.06,2257.83,5241.26,1546.02,1417.17,59023.97,50819.520000000004
E1248,49867.89,13057.84,2655.94,2459.63,5362.49,597.68,1876.32,68041.3,60204.810000000005
E1249,75999.03,12784.98,5786.07,3420.13,14456.85,1367.01,249.07,97990.20999999999,81917.28
E1250,96828.75,14512.71,13354.85,3311.78,7473.45,867.43,1252.66,128008.09,118414.55
E1251,86618.06,15635.14,7116.5,4114.75,9942.22,1237.49,2697.7,113484.45,99607.04
E1252,20710.94,4709.46,2155.88,1200.53,3419.42,1027.23,3756.71,28776.809999999998,20573.449999999997
E1253,46498.5,13599.59,4863.71,1436.33,3952.14,574.13,644.01,66398.12999999999,61227.84999999999
E1254,43672.67,6286.78,2441.15,2167.14,8409.91,605.68,2709.72,54567.74,42842.43
E1255,41515.96,5703.98,3094.07,3309.82,3034.9,791.84,4382.4,53623.83,45414.69
E1256,72220.62,13951.74,8197.76,5564.43,4130.12,1311.33,4489.17,99934.54999999999,90003.93
E1257,98501.33,12572.23,5330.89,8592.82,14360.13,861.89,4569.12,124997.26999999999,105206.12999999999
E1258,66292.38,9256.75,9592.32,5779.9,5846.99,1609.3,2904.59,90921.35,80560.47
E1259,70304.36,20475.05,9667.38,3108.97,8064.5,1423.03,1040.48,103555.76000000001,93027.75000000001
E1260,70717.09,11608.67,8643.19,2796.38,13082.24,1283.87,3173.79,93765.33,76225.43
E1261,21520.62,3869.51,1244.0,1574.55,3854.59,728.4,1517.41,28208.679999999997,22108.28
E1262,47810.16,6194.66,5153.36,2508.17,3610.55,1485.07,2267.51,61666.350000000006,54303.22000000001
E1263,38675.37,4158.45,2612.14,3402.58,2410.5,1104.99,860.34,48848.54,44472.71
E1264,93805.2,10571.8,12909.17,7931.76,12436.66,1624.47,2934.12,125217.93,108222.68
E1265,69935.22,7637.95,10290.73,4359.38,6779.83,1031.33,3445.45,92223.28,80966.67
E1266,32161.98,4220.02,3405.1,2872.18,6422.14,1889.47,3063.23,42659.28,31284.44
E1267,78732.67,23370.47,7789.15,4172.28,14377.86,544.53,1477.67,114064.56999999999,97664.51
E1268,46944.9,5870.16,5885.07,1936.69,5907.03,1512.24,4942.43,60636.82,48275.119999999995
E1269,89317.14,15001.63,9261.33,5675.28,16436.75,1638.85,4035.65,119255.38,97144.13
E1270,96150.59,25226.27,13488.58,6260.79,8467.64,1013.83,4794.32,141126.23,126850.44000000002
E1271,75687.63,14359.17,11067.57,3864.88,10583.1,1793.93,4126.68,104979.25,88475.54000000001
E1272,95280.5,17701.41,11063.07,5995.14,13694.08,1678.31,4415.49,130040.12000000001,110252.24000000002
E1273,91993.35,19061.16,12107.63,6632.33,11353.57,586.52,4308.49,129794.47000000002,113545.89000000001
E1274,83086.12,11107.48,5987.52,4207.71,4948.56,859.15,3559.08,104388.83,95022.04000000001
E1275,26859.46,7440.34,1403.34,881.43,5267.2,1471.42,608.04,36584.57,29237.91
E1276,71720.77,18003.4,5355.99,2721.64,12323.24,1400.99,2718.14,97801.80000000002,81359.43000000002
E1277,50644.17,10468.4,5117.61,2878.99,4842.69,702.75,878.29,69109.17,62685.44
